title,company,location,description,redirect_url,salary_min,salary_max,created
Data Analyst,Burton Bolton & Rose Recruitment Services Limited,"London, UK","Data Analyst London, NW9 £34,750  Pension  Parking This growing local employer are seeking an efficient Data Analyst to join their team and take on a wide range of responsibilities, excellent career prospects are available to the right person. Some of your duties will include: - Managing administration processes and producing management reports detailing corporate performance - Producing a wide variety of reports in the form of word documents, excel spreadsheets and presentations - Collating an…",https://www.adzuna.co.uk/jobs/details/5121582904?utm_medium=api&utm_source=9b195f40,34750,34750,2025-04-01T15:14:44Z
Data Analyst,Xcede,"North West London, London","Junior Data Analyst Leading Retailer London £32k  Bonus  Benefits Are you a recent STEM graduate looking to kickstart your career in data analytics? Our client, a leading retailer based in London, is seeking a Junior Data Analyst to join their dynamic team. About the Role: In this role, you will work closely with stakeholders to analyze data, generate insights, and support key business decisions. Youll have the opportunity to develop your skills in a fast-paced, commercial environment while wor…",https://www.adzuna.co.uk/jobs/details/5123563744?utm_medium=api&utm_source=9b195f40,30000,30000,2025-04-02T06:53:30Z
Data Analyst,FBI &TMT,"London, UK","MI & Data Analyst - Financial Services ?? Our client, a dynamic and forward-thinking financial services company, is looking for an MI & Data Analyst to join their growing team. This permanent role offers an exciting opportunity to work at the heart of data analysis, providing valuable insights to support key business decisions and strategic initiatives. Role Overview As part of the MI & Data team, you'll ensure data integrity across the business, supporting the production of accurate and action…",https://www.adzuna.co.uk/jobs/details/5073312459?utm_medium=api&utm_source=9b195f40,32750.12,32750.12,2025-03-04T03:55:23Z
Data Analyst,Nexus Jobs Limited,"London, UK",Job Description Data Analyst - Holborn London Our Client is looking to recruit a Data Analyst with at least 5 years proven experience. As a Data Analyst you will ensure that all data is processed and quality assured so that it can be analysed through appropriate systems with a view to the production of reports that can assist the Client services and other stakeholders make effective decisions and support the assessment of indicators and other business intelligence processes Key responsibilities…,https://www.adzuna.co.uk/jobs/details/5097835282?utm_medium=api&utm_source=9b195f40,40000,45000,2025-03-17T21:19:12Z
Data Analyst,Robert Walters,"London, UK","An exciting opportunity has arisen for a passionate and dedicated Data Analyst to join an Internal Audit team within a leading global insurance company. This role is perfect for someone who thrives in a collaborative environment, is enthusiastic about technology, analytics, and digital innovation, and is committed to supporting a global department. The successful candidate will be based in London, where they will have the chance to develop a long-lasting career in a thriving work environment. A…",https://www.adzuna.co.uk/jobs/details/5099526825?utm_medium=api&utm_source=9b195f40,55000,78000,2025-03-18T19:57:29Z
Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK","Data Analyst Up to £50,000 Hybrid - London THE COMPANY Are you passionate about data and eager to make an impact? Join a dynamic team where you'll drive key decisions and contribute to the rapid scaling of a leading consumer credit platform. As a Data Analyst, you'll work closely with the marketing and CRM teams to monitor and report on campaign performance, analyze AB tests, and deliver valuable insights to improve UX and monetization. You'll also play a crucial role in shaping strategic decis…",https://www.adzuna.co.uk/jobs/details/5104768323?utm_medium=api&utm_source=9b195f40,40000,50000,2025-03-21T14:23:58Z
Data Analyst,Venn Group,"London, UK","Data Analyst - Telecommunications Organisation The Data Analyst will play a key role in developing and managing big data products, ensuring they are efficient, scalable, and valuable to clients. This includes building, maintaining, optimising, and automating SQL-based data pipelines and processes to enhance data products that deliver actionable insights. Working within an agile product development team , the role is jointly accountable for the quality, development, and operation of these produc…",https://www.adzuna.co.uk/jobs/details/5114566877?utm_medium=api&utm_source=9b195f40,104000,104000,2025-03-27T20:18:23Z
Data Analyst,Morson Talent,"South East London, London","Position Title: Data Analyst Contract Duration: 12 months Location: Three days per week in Crawley, two days remote working Overview: My client is seeking a skilled Data Analyst to support a new project. The role will involve utilising AI and data analysis tools to improve service efficiency, compliance, customer satisfaction, and operational processes by leveraging rich text data. The successful candidate will play a vital role in enhancing business processes and maximising incentive revenue. …",https://www.adzuna.co.uk/jobs/details/5080799524?utm_medium=api&utm_source=9b195f40,58004.84,58004.84,2025-03-07T12:20:55Z
Data Analyst,Capi Money,"London, UK","About the Company: Capi helps businesses in Africa pay their international suppliers. We’ve raised over $18m from Creandum, Y Combinator, General Catalyst, Firstminute, Janngo, Kima Ventures, and some great angels from Revolut, Checkout, Stripe, Onfido, and Remitly. Capi was founded by Mitch Riley, Scott Liddle, and Tom Watson. Mitch and Scott were COO/CFO/GC and CRO/CMO at Taptap Send, a remittance unicorn, and have spent two decades between them working in emerging markets. Tom is a third-tim…",https://www.adzuna.co.uk/jobs/details/5016594382?utm_medium=api&utm_source=9b195f40,37478.89,37478.89,2025-01-19T12:27:04Z
Data Analyst,Ecs Resource Group,"Fenchurch St, Central London","Job Description Data Analyst – Hybrid/ London - 2 week contract - £400 - £450 outside ir35 As the successful candidate you will be working closely and supporting the CRM team within IT. You will be producing reports, for teams, helping them to understand the data and any trends. There will be needs to understand reporting needs from end users and producing reports for them. Making sure these reports are presentable and user friendly. Essential Skills… Previous data analysis, reporting and insig…",https://www.adzuna.co.uk/jobs/details/5024862615?utm_medium=api&utm_source=9b195f40,38473.76,38473.76,2025-01-26T15:25:05Z
Data Analyst,Lockton,"London, UK","General information Reference 003388 Location United Kingdom, London, London Work Place Hybrid Region UK Job Profile Lockton - Apprentice Title Data Analyst Description Our People Solutions team are looking for bright, enthusiastic and articulate candidates keen to gain experience and start their career in a dynamic and fast-paced environment. Drive and attention to detail essential. The successful candidates will be working closely with other analysts to learn the role and to support on the da…",https://www.adzuna.co.uk/jobs/details/5016593695?utm_medium=api&utm_source=9b195f40,30977.51,30977.51,2025-01-19T12:26:20Z
Data Analyst,Infiniti One Recruitment Limited,"Central London, London","Our client, a leading organisation in technology, is seeking a detail-oriented and analytical Data Analyst to join their team. This role involves working with large datasets, generating insights, and supporting data-driven decision-making. If you have a passion for data, enjoy problem-solving, and thrive in an analytical environment, we encourage you to apply. Key Responsibilities Collect, clean, and analyse large datasets to extract meaningful insights. Develop dashboards, reports, and visuali…",https://www.adzuna.co.uk/jobs/details/5062511952?utm_medium=api&utm_source=9b195f40,35000,35000,2025-02-25T01:33:29Z
Data Analyst,Pan Macmillan,"Farringdon, Central London","Pan Macmillan are looking for a curious and commercially minded Data Analyst to join our London-based Analytics team. This role is ideal for someone who enjoys working with data to generate insight, build impactful dashboards, and help stakeholders make data-driven decisions. If you enjoy storytelling with data, problem-solving, working with different business teams, and using tools like SQL and Tableau to uncover meaningful trends, we’d love to hear from you. Your team: You’ll be joining a sma…",https://www.adzuna.co.uk/jobs/details/5068788155?utm_medium=api&utm_source=9b195f40,39444.62,39444.62,2025-03-01T13:02:25Z
Data Analyst,Sanderson,"London, UK","Data / MI Analyst - Contract Working Arrangement: 5 Days a Week Onsite (With Occasional WFH Days) Central London Day Rate: £300 - £360 per day via Umbrella Engagement (Inside IR35) Length: 6 Months As our client settles into their new office space, they are looking for a Data / MI Analyst to join our Corporate Estate Services team. This is a fantastic opportunity for someone looking to develop their analytical skills in a real-world corporate environment, working with data to inform key busines…",https://www.adzuna.co.uk/jobs/details/5126248209?utm_medium=api&utm_source=9b195f40,78000,94900,2025-04-03T13:45:02Z
Data Analyst,Relay Technologies,"London, UK","Company mission In the future, almost everything we consume will simply materialise on our doorsteps – what we call “e-commerce” today will simply be “commerce” tomorrow. But if we continue on today’s trajectory, the growth of e-commerce risks damaging the environment, alienating our communities, and straining the bottom-line for small businesses. Relay is an e-commerce-native logistics network. We are built from the ground up for environmental, social, and economic sustainability. By building …",https://www.adzuna.co.uk/jobs/details/5112079366?utm_medium=api&utm_source=9b195f40,40519.59,40519.59,2025-03-26T11:30:55Z
Data Analyst,DRW,"London, UK","DRW is a diversified trading firm with over 3 decades of experience bringing sophisticated technology and exceptional people together to operate in markets around the world. We value autonomy and the ability to quickly pivot to capture opportunities, so we operate using our own capital and trading at our own risk. Headquartered in Chicago with offices throughout the U.S., Canada, Europe, and Asia, we trade a variety of asset classes including Fixed Income, ETFs, Equities, FX, Commodities and En…",https://www.adzuna.co.uk/jobs/details/5007670551?utm_medium=api&utm_source=9b195f40,58270.59,58270.59,2025-01-12T12:13:36Z
Data Analyst,Office for Nuclear Regulation,"Moorgate, Central London","Data Analyst £35,191 - £41,218 (in addition a market rate allowance may be available plus £4,052 London Weighting allowance if it applies) Bootle, Cheltenham or London Help us bring all our data together The challenge We shape and deliver nuclear safety and security regulation right across the UK, so we need to evolve fast. That’s why we’re investing in digital applications and channels — from new tech capabilities to sprint methodologies, the cloud and scrum mentality. Centralising data is a h…",https://www.adzuna.co.uk/jobs/details/4213291721?utm_medium=api&utm_source=9b195f40,69056.3,69056.3,2023-07-19T16:58:59Z
Data Analyst,Alastair LLP,"London, UK","Do you want to tackle the biggest questions in finance with near infinite compute power at your fingertips? G-Research is a leading quantitative research and technology firm, with offices in London and Dallas. We are proud to employ some of the best people in their field and to nurture their talent in a dynamic, flexible and highly stimulating culture where world-beating ideas are cultivated and rewarded. This role is based in our new Soho Place office – opened in 2023 - in the heart of Central…",https://www.adzuna.co.uk/jobs/details/4965494722?utm_medium=api&utm_source=9b195f40,46076.05,46076.05,2024-12-06T09:55:24Z
Data Analyst,Mous,"London, UK","Join our team as a Data Analyst at Mous, where you'll be an instrumental part of our exciting journey to build the world’s best tech accessories. Data insight and analytics is core to our decision-making at Mous, and a highly valued skill for anyone in the business. We’re looking for someone passionate and ambitious to help us grow Analytics at Mous.  About Us We are Mous. (Pronounced mouse, not moose.) Our vision is for everyone to live better with technology. With an in-house team of expert p…",https://www.adzuna.co.uk/jobs/details/5070865337?utm_medium=api&utm_source=9b195f40,57789.44,57789.44,2025-03-02T16:49:31Z
data analyst,Lorien,"London, UK","We are looking for a skilled Data Engineer with expertise in SQL Server, Teradata and Snowflake to join our team. The role involves designing, developing, and maintaining ETL processes to transfer data from source systems into Snowflake, Teradata and SQL Server. You will optimize database performance and work on creating scalable data pipelines for large datasets. Collaboration with data scientists, analysts, and business teams is essential for defining and implementing data strategies. Strong …",https://www.adzuna.co.uk/jobs/details/5121584106?utm_medium=api&utm_source=9b195f40,57200.89,57200.89,2025-04-01T15:17:16Z
Data Analyst,NHS Counter Fraud Authority,"Canary Wharf, East London","Job summary The NHS Counter Fraud Authority is the national body responsible for all matters relating to the prevention, detection and investigation of economic crime across the NHS. Further information about our work and annual plan for delivering this is available on our website. Our new team are embarking on a piece of work to monitor data to identify and respond to patterns indicative of potential fraud. This will support our current work that reduces the likelihood of fraud occurring. We w…",https://www.adzuna.co.uk/jobs/details/5118385338?utm_medium=api&utm_source=9b195f40,29970,36483,2025-03-30T00:55:34Z
Data Analyst,Betway Group,"Camden Town, North West London","On average it takes 5 minutes to apply for this role. Kick-start your career in the online gaming world and experience the very latest in technology and innovation. Do you see yourself as one of those “out-of-the-box thinkers”, “Technical masterminds”, “Outstanding creatives”, or “Mind-boggling number crunchers”? If so, we want to welcome you to the Betway family and celebrate what makes you unique Our global customer base is exploding and we need your skills to support us on this exciting jour…",https://www.adzuna.co.uk/jobs/details/5067166045?utm_medium=api&utm_source=9b195f40,35470.46,35470.46,2025-02-28T16:43:08Z
Data Analyst,HGH ESG Holdings Limited,"London, UK","Who are we? Howden is a collective – a group of talented and passionate people all around the world. Together, we have pushed the boundaries of insurance. We are united by a shared passion and no-limits mind-set, and our strength lies in our ability to collaborate as a powerful international team comprised of 15,000 employees spanning over 100 countries. Our people are our biggest asset as well as our largest shareholder group and are everything that makes us unique; our inclusive culture, the …",https://www.adzuna.co.uk/jobs/details/5072317000?utm_medium=api&utm_source=9b195f40,44307.52,44307.52,2025-03-03T16:58:17Z
Data Analyst,BlackBear,"London, UK","Description Position at Seaboard Corporation  DO NOT APPLY THIS IS A TEST JOB POSTING SIXT is in the middle of a transition from a car rental company to one of the world’s leading mobility providers. With our ONE app, we have successfully expanded our traditional rental business to unified mobility offering including car sharing and ride-hailing. Based on our in-house IoT telematics platform SIXT ConCar, we are currently enhancing our fully digital, premium self-service customer experience. We …",https://www.adzuna.co.uk/jobs/details/5088965595?utm_medium=api&utm_source=9b195f40,43364.27,43364.27,2025-03-12T15:39:27Z
Data Analyst,Lockton,"London, UK","Your Responsibilities Our People Solutions team are looking for bright, enthusiastic and articulate candidates keen to gain experience and start their career in a dynamic and fast-paced environment. Drive and attention to detail essential. The successful candidates will be working closely with other analysts to learn the role and to support on the day-to-day needs. You will be provided with structured and ‘on-the-job’ training, support with professional qualifications. Manage, cleanse, and inte…",https://www.adzuna.co.uk/jobs/details/5119695510?utm_medium=api&utm_source=9b195f40,30990.1,30990.1,2025-03-31T08:19:29Z
Data Analyst,Sagacity,"London, UK","Principal responsibilities will involve: Turn large quantities of complex client data into insights which can be used to inform decision making and drive business benefit Are quick to identify incomplete and diverse data sets, pin pointing data issues which may affect the accuracy and completeness of any analysis performed Recognise the importance and value of understanding the data they are analysing, validating the information provided and reconciling the data • sets as part of the Data Analy…",https://www.adzuna.co.uk/jobs/details/5120450395?utm_medium=api&utm_source=9b195f40,37780.52,37780.52,2025-03-31T23:32:01Z
Data Analyst,RAPP,"London, UK","WHO WE ARE We are RAPP – world leaders in activating growth with precision and empathy at scale. As a global, next-generation precision marketing agency we leverage data, creativity, technology, and empathy to foster client growth. We champion individuality in the marketing solutions we create, and in our workplace. We fight for solutions that adapt to the individual’s needs, beliefs, behaviours, and aspirations. We foster an inclusive workplace that values diversity and emphasises personal wel…",https://www.adzuna.co.uk/jobs/details/4976724705?utm_medium=api&utm_source=9b195f40,42890.79,42890.79,2024-12-13T11:35:38Z
Financial Data Analyst,Avencia Consulting,"London, UK","About us Avencia Consulting are recruiting on behalf of a leading Specialty Reinsurer based in the City, who are looking to hire a Financial Data Analyst to join on a permanent basis. Across product lines and geographies, they focus on three diversified pillars: reinsurance, specialty and bespoke solutions. We are truly diversified. Our long-standing partnerships with capital providers and quota share partners make us nimble. Our breadth of expertise and capabilities deliver outstanding market …",https://www.adzuna.co.uk/jobs/land/ad/5093405709?se=Zkc8gb8Q8BGsyQr5bSZXLA&utm_medium=api&utm_source=9b195f40&v=3A33FAE2E4916F31EE43A15F6C91AEAC63E44596,43029.59,43029.59,2025-03-14T13:43:03Z
Data Analyst - Insurance,High Finance  Limited T/A HFG,"London, UK","A well-respected Insurance firm is looking to hire a Data Analyst to support the ongoing Data Warehouse functionality from a business perspective, to support the core suite of KPI reporting and to assist with the Month End / Quarter End / Year End reporting requirements.KEY REQUIREMENTS: Have strong proficiency in Microsoft Excel  Have experience working with SQL (at least 3 years, is desirable)  Have exposure to BI tools such as Power BI (desirable but not essential)  Be familiar with automati…",https://www.adzuna.co.uk/jobs/land/ad/5087786972?se=8tZHgr8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=9D3912EFBE62AAB16B3A536E0AE4E0AA3594071A,40943.15,40943.15,2025-03-11T21:31:28Z
Junior Data Analyst,La Fosse Associates,"Farringdon, Central London","Junior Data Analyst Farringdon, London (Hybrid) Salary: £28,000 - £33,000 per annum My client is a leading media agency specialising in the property and travel industries, seeking a Junior Data Analyst to join their dynamic team. This is a fantastic opportunity for a detail-oriented individual to support the data team in driving data-driven marketing strategies. The ideal candidate will have around a year of industry experience and a strong desire to learn and grow in a collaborative, employee-…",https://www.adzuna.co.uk/jobs/details/5108884560?utm_medium=api&utm_source=9b195f40,28000,35000,2025-03-24T15:11:05Z
